title,description,article_text,label
NBA – Michael Jordan repéré en pleines vacances en Europe ! (photos),"Alors que ses Hornets sont peut-être sur le point de changer de dimension avec une arrivée de Victor Wembanyama à la Draft, Michael Jordan a décidé de se prendre des petites vacances. Comme souvent, il s’est envolé direction l’Europe, pour découvrir une nouvelle partie du continent. Il vit visiblement sa meilleure vie !","Dans deux semaines, sa franchise recevra peut-être la plus grande nouvelle de son histoire au soir de la lottery… Si les dieux du basket sont cléments avec Michael Jordan, les Hornets pourraient effectivement récupérer le 1er choix de la prochaine Draft, et donc le phénomène français Victor Wembanyama. Avec un tel talent et LaMelo Ball à la mène, l’effectif prendrait une autre dimension.En attendant cette soirée potentiellement historique pour son équipe, dont il cherche d’ailleurs à se débarrasser depuis quelques mois, MJ a décidé de prendre quelques vacances au soleil, histoire de se vider la tête et de se détendre. Comme de nombreux joueurs NBA, il a pris l’avion direction l’Europe pour un séjour on ne peut plus dépaysant comparé à la Caroline du Nord.Après la Croatie à l’été 2021, l’ancien des Bulls a cette fois choisi l’Espagne et plus particulièrement Marbella, au sud du pays. Au programme de ce séjour familial, on retrouve des sorties au restaurant, des balades en amoureux avec sa femme Yvette Prieto, mais aussi du temps avec ses nombreux fans. Le soleil lui fait visiblement du bien, comme l’explique la Cadena SER :Michael Jordan a choisi Marbella pour profiter de ses vacances. L’ancien joueur de basket s’est rendu dans la municipalité de Malaga avec sa famille pour profiter du beau temps et de la gastronomie de la Costa del Sol. C’est la première fois que Jordan visite la ville. Jordan, lors de ses promenades le long du littoral de Marbella, est très gentil, souriant, et propose de prendre des photos avec ceux qui le reconnaissent. Il a été accompagné lors d’une de ses sorties par sa femme, le mannequin cubain Yvette Prieto.Michael Jordan profite actuellement du soleil espagnol lors d’un petit séjour à Marbella ! Il se promène, mange, trouve même le temps de jouer au golf, autrement il se comporte comme le touriste lambda… À la seule différence qu’il est obligé de sortir avec une équipe de gardes du corps pour assurer sa sécurité. En tout cas, avec une bonne nouvelle lors de la lottery, il pourrait vivre le printemps parfait.Tout sourire, cigare à la main et Yvette Prieto au bras, Michael Jordan découvre les plaisirs de la vie à l’espagnol. Il passe du restaurant à la plage, sans oublier les terrains de golf, il est clairement dans son élément à Marbella.",basket
"AMATEUR. Avignon, Mugron, Aubagne… Quels sont les épouvantails affichés pour le titre en Fédérale 3 ?","Alors que les affiches des 16èmes de finale de Fed 3 devraient être officialisées dans la semaine, quelles équipes sont favorites à la montée et plus si affinités ?","Le vif du sujet ! Après des barrages et un premier tour de chauffe qui aura permis de filtrer une partie des qualifiés pour les phases finales de Fédérale 3, on connaît les 32 équipes qui disputeront les 16èmes de finale. Dans 2 semaines, aura lieu la première manche de ce tour qui se jouera à nouveau en aller-retour, alors que les moins bien classés de la saison régulière recevront à nouveau la première rencontre. Et alors que ce week-end, certaines grosses cylindrées comme Saverdun (très solide leader de la poule 9) ou Gan (1er de la poule 10) se sont fait sortir de la course, le prochain tour devrait mettre aux prises quelques autres solides prétendants et donc en laisser certains sur le bord de la route avant l’accession en Fédérale 2, aussi…Car si les vainqueurs de ces 16èmes monteront à l’échelon supérieur, il est de coutume de dire qu’il s’agit là du tour le plus difficile à passer lors des championnat de France. Vous l’aurez compris : dans 3 semaines, dimanche vers 17h, il y aura des heureux et des déçus. Peut-être un peu plus encore que d’habitude.Reste qu’à l’aube du tour qui permettra à certaines équipes d’aller explorer un peu plus loin que leur région la saison prochaine, qui sont les favoris pour accéder au tour suivant et, plus encore, prétendre au titre de Fédérale 3, qui sera décerné au mois de juin ? Impressionnants leaders de leur poule tout au long de la phase régulière, les Provençaux d’Avignon/Le Pontet et d’Aubagne représentent par exemple de sérieux prétendants pour accéder à l’échelon supérieur, mais aussi au dernier carré de ce championnat, au nom de leur effectif. Mais si les calendriers sont validés, ils auront déjà très fort à faire pour se dépêtrer respectivement de Vincennes (94) et de Vergt (Dordogne) en 16ème. L’accession en Fédérale 2 ne se gagne pas comme ça…Ailleurs, on notera bien évidemment que certaines zones géographiques recensent davantage de ""cadors"" présumés que d’autres. Ainsi on a vu que Tournefeuille, pourtant 4ème de sa poule, a d’ores et déjà battu de très solides formations en barrages et en 32èmes, en dominant Sor Agout et Saverdun. Le 1er de la poule 16, St-Cernin (Cantal), n’a pas non plus résisté au 3ème de la poule 15, à savoir Figeac (Lot), lors de leur double confrontation. Vendres-Lespignan, épais second de la poule 8 derrière le Pontet, a également flanché face à son rival de la poule 10, l’Isle-en-Dodon, alors que Meaux (1er de la poule 2) est tombé face au 3ème de la poule 17. Celle du leader national de la saison régulière, Issoudun, qui comme d’autres grandes terreurs des phases de groupe (Strasbourg, Plouzané, Trignac…), se sont aperçues que l’adversité des autres poules n’étaient parfois pas la même que la leur. Ainsi, on conseillera à tout le monde de bien se méfier des Gersois de Nogaro, des Landais de Mugron ou encore des Tarnais du Canton d’Alban, pas les plus impressionnants de la phase régulière comptablement mais qui affichent un niveau de jeu assez remarquable. Même enseignement pour le leader de la poule 20 et meilleure défense de la division, Maison-Laffitte, qui devrait rencontrer Cavaillon en 16ème et pouvoir enfin se jauger face à l’adversité du Vaucluse. Que l’on annonce copieuse, cette saison…",rugby
"La Juventus pourra-t-elle compter sur Pogba, Vlahovic et Di Maria pour la fin de saison ?",Double objectif pour les Bianconeri : s'assurer une place dans les quatre premiers de Serie A et se qualifier pour la finale de la Ligue Europa.," C'est une période où l'on ne sourit pas à la Juventus. Sur le terrain et hors du terrain, en effet, la vie quotidienne à Continassa est devenue atypique ces derniers mois. On parle peu de football et, quand c'est le cas, c'est que les résultats ne sont pas enthousiasmants. Face à Lecce, il y aura la ferme volonté de jeter aux oubliettes un mois d'horreur qui vient de s'achever, caractérisé par deux victoires, quatre défaites et trois nuls. Le tout, avec l'élimination en Coupe d'Italie. La Juventus joue gros dans les prochaines semaines En résumé, la Juve devra à tout prix vivre un mois de mai différent. Une ligne directrice claire, tracée par le CFO Francesco Calvo, avec un double objectif à atteindre : se classer parmi les quatre premiers du championnat et conquérir la finale de l'Europa League. L'enjeu est de taille, pas seulement parce que les tribunaux joueront aussi leur rôle, mais en termes de pelouse, le groupe dirigé par Max Allegri n'a pas d'alibi.  C'est pourquoi, à l'approche des semaines indélébiles, les supporters attendent beaucoup de Dusan Vlahovic, Angel Di Maria et Paul Pogba. Un trio qui, pour des raisons différentes, n'a pas réussi à s'imposer avec continuité dans une saison de plus en plus en forme de feuilleton. Commençons par l'attaquant serbe, par celui qui aurait dû devenir l'épicentre de l'attaque bianconeri et qui, au contraire, est devenu un cas à part entière.  La situation de Vlahovic, Pogba et Di Maria Certes, la pubalgie a fortement conditionné les performances du Serbe, mais la perception reste claire : l'ancien joueur de la Fiorentina n'a pas encore pu exprimer tout son potentiel à l'ombre de la Mole. Certains affirment que c'est un problème d'être associé à la production offensive opaque des Zèbres. D'autres, en revanche, sont d'avis que les déficiences techniques du joueur freinent un investissement de plus de 80 millions. Qu'importe, il n'en reste pas moins que l'on parle de 11 buts en 36 matches. Trop peu. Cela dit, malheur à celui qui sous-estimerait le poids spécifique de l'attaquant, et qui sait, le retour au but en championnat ne se fera peut-être pas contre l'équipe des Pouilles. Ou plutôt, c'est le souhait de la Vieille Dame, de commencer à jeter de l'eau sur un feu de plus en plus incontrôlable. Et Fideo ? Littéralement indispensable au début de l'année, il se trouve maintenant dans une nouvelle phase de ralentissement. L'affirmation maligne selon laquelle Di Maria, après avoir compris qu'il ne serait pas titulaire à Bologne, aurait préféré rester à Turin pour mieux soigner une légère contusion à la cheville droite. Et, peut-être, peut-être, ne sont-elles pas si malveillantes. Mais de l'eau a coulé sous les ponts, les jambes se sont tournées vers l'actualité, sans trop penser au sujet de la prolongation de contrat. Viendra-t-elle ? Le dialogue avec l'entourage de l'Argentin est en cours, mais le climat d'incertitude qui accompagne la Juve n'aide évidemment pas à éclaircir rapidement le sujet de la prolongation. Il faudra de la patience et, surtout, sa participation ou non à la prochaine Ligue des champions fera toute la différence. Et Pogba ? Une année surréaliste. De la stratégie infructueuse de la thérapie conservatrice qui ne lui a pas évité de manquer la Coupe du monde, en passant par une série de problèmes musculaires liés à l'inactivité dans les derniers mois de son aventure à Manchester United. Ici, comme le dirait Allegri, il ne s'agit pas de parler mais de faire. Et il est temps, puisqu'il a signé un très prestigieux contrat de quatre ans. Quel est le meilleur numéro 9 au monde ? Quel est le meilleur numéro 9 au monde ?",football
"Liverpool doit rester fidèle à Fabio Carvalho, sa recrue estivale en difficulté","Le joueur de 20 ans a eu du mal à trouver du temps de jeu depuis la Coupe du monde, mais les Reds devraient compter sur lui"," On peut dire que la première saison de Fabio Carvalho à Liverpool ne s'est pas déroulée exactement comme prévu. L'année dernière, à la même époque, l'annonce de la victoire des Reds dans la course au recrutement de l'adolescent de Fulham avait suscité beaucoup d'enthousiasme. Carvalho était poursuivi par Manchester City, ainsi que par des clubs comme le Paris Saint-Germain et le Borussia Dortmund, si bien que le choix du jeune homme de 19 ans, après de longues négociations, s'est porté sur Anfield. ""Jurgen Klopp s'est réjoui après la confirmation de la signature en juillet dernier : ""C'est un grand talent, hein ? Carvalho, avait-il déclaré, est ""un joueur qui peut faire vibrer un stade"" et qui ""met de la personnalité dans ses performances"".  Dix mois plus tard, cependant, nous n'avons vu que des éclairs de ce joueur de 20 ans. Il n'a été titularisé que quatre fois en Premier League et seulement huit fois toutes compétitions confondues. Depuis qu'il a été remplacé à la mi-temps de la défaite en Carabao Cup contre Manchester City en décembre, Carvalho n'a joué que 69 minutes en équipe première. Cette situation a inévitablement donné lieu à des spéculations sur un éventuel départ du club cet été, que ce soit sous forme de prêt ou de manière permanente. Liverpool, pour sa part, insiste sur le fait qu'aucune décision n'a été prise à ce stade et, bien qu'il faille reconnaître que les débuts ont été difficiles sur le Merseyside, les Reds seraient bien avisés de rester fidèles à leur homme, lorsqu'il s'agit de Carvalho.",football
"Rugby. ''J’ai eu l’impression d’être un membre de leur famille'', alité à l’hôpital, Matthieu Lartot se confie sur son combat face au cancer","La voix du rugby de France télévisions, Matthieu Lartot, s’est exprimée pour la première fois depuis l’annonce de son cancer dans l’émission C à vous.","“Dans le service dans lequel je me trouve aujourd’hui, il y a des gens qui sont dans ma situation et qui n’ont la chance d’avoir des élans de soutien comme j’ai pu en recevoir.”. Voilà les premiers mots du commentateur de rugby Matthieu Lartot qui a décidé de prendre la parole pour mettre en lumière un cancer qui le touche lui, mais aussi de nombreux anonymes. Celui qui s’adresse à des millions de personnes à l’occasion de chaque match du XV de France en est bien conscient : “J’ai reçu plus de dix mille messages de gens qui vivent la même chose que moi (...) certains me demandent des conseils pour être suivi, car on n'est pas tous égaux dans le suivi de ces maladies. Je vais aussi me battre pour eux parce que j’ai eu l’impression d’être un membre de leur famille”.Ce cancer “toujours plus agressif” est une tumeur rare appelée synovialosarcome dont il faut parler “pour faire avancer les choses”, confie l’homme de 43 ans. Les cellules détruisent les membres ou articulations (le genou dans le cas de Matthieu Lartot) dans lesquels elles sont situées, et peuvent migrer dans d'autres organes. Le journaliste avait déjà vaincu la maladie à l’âge de 16 ans, cette rechute pousse les médecins à envisager l’amputation.""Mon intention c'est qu'on s'intéresse à cette maladie, pour essayer de faire avancer les choses !""Le journaliste sportif Matthieu Lartot a annoncé faire face à une rechute de son cancer, il témoigne dans la Story de @mohamedbouhafsi ⬇️#CàVous pic.twitter.com/tMHb9024SkMatthieu Lartot va subir de la chimiothérapie avant de se faire amputer de la jambe atteinte. S'ensuivra alors une longue période de rééducation après l’appareillage. Un long “combat” avec comme objectif d’être “debout à l’occasion du match d’ouverture de la coupe du monde dans le stade en tant que spectateur”. “Il y aura peut-être des moments difficiles” mais une chose est sûre, Matthieu Lartot est un combattant et “fera tout pour y être”.",rugby
RUGBY. CHAMPIONS CUP. Le Stade Rochelais sera-t-il privé de son précieux 16e homme pour la finale face au Leinster ?,"La Rochelle s'est qualifiée en finale de Champions Cup face à Exeter. Problème, les supporters rochelais seront peu nombreux à Dublin pour encourager leur équipe.","La Rochelle s'est qualifiée pour la troisième fois de rang en finale de Champions Cup en s'imposant au Matmut-Atlantique face à Exeter. Les Maritimes retrouveront donc le Leinster en finale pour un remake de la finale de l'an dernier. À Bordeaux, les supporters étaient présents en nombre et ont mis une ambiance dingue. Mais pour ce dernier déplacement de Champions Cup, beaucoup auront du mal à faire le déplacement pour porter les hommes de Ronan O'Gara vers un nouveau titre.Interrogé par France 3 Nouvelle-Aquitaine, le président de l'association ""Agir avec le XV rochelais"" Laurent Leplomb concède que beaucoup d'inconditionnels de La Rochelle auront du mal à faire le déplacement : ""Les prix de l'hôtellerie à Dublin sont complétement fous. L'an dernier pour le match face à l'Ulster, on y a passé deux jours et il n'y avait aucun lieu de couchage à moins de 1000€. Même une auberge de jeunesse, c'est 500€"". Des prix mirobolants vont pénaliser très fortement les supporters qui ne pourront pas faire le déplacement en nombre. De plus, au prix de l'hébergement s'ajoute celui du vol pour se rendre en Irlande. 799€ pour l'aller-retour en avion, il faudra sortir son porte-monnaie pour assister à la finale de Champions Cup.Le président du club des Bagnards Rochelais, Maxime Collin l'admet lui aussi, ""Le jaune et noir, ce sera une petite touche. C'est très compliqué à organiser cette année. Mais toutes les solutions pour qu'un maximum de copains puisse y aller"". Maxime Collin a même demandé au club s'il ne pouvait pas en aider certains pour que le maximum de Jaune et Noir se rende à Dublin. Pour l'heure, le club n'a pas encore répondu à cet appel du pied. Ceux qui n'auront pas la chance de faire le déplacement jusqu'à Dublin espèrent que des fans zones avec des écrans géants seront mis en place pour encourager La Rochelle à distance.",rugby
"Aubameyang, la grosse décision","Le FC Barcelone cherche désespérément à recruter un nouvel attaquant cet été, afin de trouver un remplaçant à Lewandowski la saison prochaine."," Memphis Depay avait déjà joué ce rôle, mais il a quitté le club en janvier pour rejoindre l'Atlético de Madrid, après avoir à peine joué pendant la première moitié de la saison. En ce qui concerne les cibles de l'été, Vitor Roque a fait l'objet de nombreuses discussions, tout comme un éventuel retour de Pierre-Emerick Aubameyang. Cependant, un accord pour l'un ou l'autre semble compliqué, car Barcelone n'est pas en mesure de payer une quelconque indemnité de transfert. Cependant, le Telegraph a rapporté que Chelsea était prêt à tout pour se débarrasser d'Aubameyang cet été, et qu'il pourrait donc chercher à le faire partir gratuitement. Cela ferait le jeu du FC Barcelone. Le leader de la Liga serait le choix préféré d'Aubameyang, qui cherche à retourner en Catalogne, après l'avoir quitté au début de la saison pour rejoindre Chelsea. Les salaires pourraient être un problème pour Barcelone, car Aubameyang devrait accepter une réduction massive de son salaire pour rejoindre le club cet été. Cependant, il semble que l'un des principaux obstacles à la conclusion d'un accord soit désormais levé.",football
Julian Alvarez est le joueur le plus prolifique de Man City après Erling Haaland - Pep Guardiola doit trouver un moyen de l'intégrer.,"L'Argentin tire le meilleur parti de chaque occasion qu'il a sous le maillot de City, mais il est trop bon pour passer autant de temps sur le banc."," À l'exception évidente d'Erling Haaland, personne n'a un meilleur ratio buts/minutes dans l'équipe de Manchester City que Julian Alvarez. En fait, Haaland est le seul joueur à avoir été titularisé plus de 10 fois en championnat et à avoir marqué lors d'un pourcentage plus élevé de titularisations toutes compétitions confondues qu'Alvarez. Mais le deuxième meilleur buteur de City se classe 16e en termes de minutes jouées en Premier League parmi l'effectif de City, et n'a débuté que huit des 32 matches de l'élite. Il a joué moins de minutes en championnat que Joao Cancelo, qui n'a pas joué avec City depuis la mi-janvier, après avoir été prêté au Bayern Munich. Pour sa première saison en Europe, l'attaquant argentin s'est révélé à la fois très productif et parfaitement adapté au système de Pep Guardiola. Pourtant, malgré son rendement impressionnant et sa remarquable capacité de travail, il se retrouve toujours sur le banc de touche. Pour un joueur de sa qualité, qui est dans la fleur de l'âge à 23 ans - sans parler du fait qu'il a récemment remporté la Coupe du monde - il doit jouer beaucoup plus que cette saison. Et après sa prestation victorieuse contre Fulham, le moins qu'il puisse faire est de débuter contre West Ham mercredi.",football
NBA – « Il peut réussir en 10 minutes ce que les autres mettent 3-4 mois à faire »,"Pour monter une équipe capable de jouer le titre, il faut un effectif de qualité mais aussi des dirigeants capables de faire les bons choix. Un Hall of Famer a d’ailleurs réussi à devenir l’un des meilleurs de la ligue dans ce domaine, comme l’a noté l’ex-Laker James Worthy avec admiration.","Près de 50 ans après qu’il ait raccroché les sneakers, Jerry West reste une figure emblématique de la NBA. Si c’est sa silhouette qui est visible sur le logo de la grande ligue, ce n’est pas pour rien ! Légende vivante des Lakers, le guard a été le premier MVP des Finales de l’histoire (dans une défaite, un exploit unique) et compte encore maintenant parmi les plus gros snipers all-time alors qu’il n’avait pas de ligne à trois points.Mais Mr. Clutch n’a pas simplement été un joueur incroyable, il reste également parmi les meilleurs membres de front office jamais vus. La preuve, il a été Dirigeant de l’Année à deux reprises, en 1996 avec LA puis en 2004 à Memphis. Plus tard, il sera aussi consultant d’une équipe des Warriors qui construira une véritable dynastie avec Stephen Curry à la baguette, entre 2011 et 2017.Mais c’est surtout dans la Cité des Anges que West a brillé par son analyse, lui qui a su faire venir Kobe Bryant et Shaquille O’Neal en même temps en 1996. Près d’une quinzaine d’années plus tôt, il avait frappé un autre grand coup à la draft 1982, prenant James Worthy avec le first pick alors que Dominique Wilkins était disponible. 40 ans plus tard, Big game James reste en admiration devant ce pari :Jerry West peut faire au téléphone en 10 minutes ce que la plupart des GM mettent 3 ou 4 mois à faire. Il a la capacité de voir des choses que les autres ne peuvent pas voir. Il voit les pièces manquantes. La plupart des gens seraient allés chercher Dominique Wilkins juste pour avoir une chance. Mais il a vu que ce n’était pas ce dont les Lakers avaient besoin. Ils avaient besoin de quelqu’un qui pouvait s’intégrer, qui avait une bonne attitude, qui se montrait à la hauteur, ce qui ne veut pas dire que Dominique n’ait pas eu tout ça.West n’a jamais été critiqué pour ce choix osé, Worthy devenant le partenaire parfait pour Magic Johnson et Kareem Abdul-Jabbar et même MVP des Finales en 1988. Fin connaisseur de la balle orange, le Hall of Famer a tout de suite vu que l’alchimie serait présente entre les trois hommes et il faut saluer ça. Alors que le talent est parfois privilégié au fit dans l’équipe, lui a su trouver le parfait équilibre entre les deux :Il comprend ce qui fait fonctionner le moteur de l’équipe. Il faut une bonne batterie, une bonne bougie, un bon carburateur, une bonne huile, tout ça. On ne peut pas juste avoir une bonne batterie, tout doit être parfait, et tout doit s’imbriquer. C’est ce qu’il sait faire ; je n’ai vu aucun autre GM qui ait cette capacité. Il a mis en place toute cette organisation.Déjà l’un des meilleurs joueurs de son époque, Jerry west s’est également reconverti en dirigeant avisé une fois les sneakers raccrochés. Pas seulement aux Lakers d’ailleurs, mais aussi aux Grizzlies, preuve que l’ancien guard savait briller partout.",basket
Rashford sauve une légende de Manchester United de la faillite,"Marcus Rashford a une fois de plus montré son grand cœur en offrant son aide à la légende de United, Wes Brown"," L'attaquant mancunien Marcus Rashford a une fois de plus montré son grand cœur en offrant son aide à la légende de United, Wes Brown, quelques jours après qu'il ait été déclaré en faillite par la Haute Cour. Brown a fait partie de l'effectif de Man Utd de 1996 à 2011 et a joué plus de 350 matches pour le club d'Old Trafford au cours de cette longue période. Il a notamment fait partie de l'équipe triplement victorieuse de la saison 1998/99, qui est restée dans les mémoires comme l'une des meilleures que l'Angleterre ait jamais produites. Malgré ces hauts faits sur le terrain, Brown, qui a également joué pour Sunderland, Blackburn Rovers et les Kerala Blasters, équipe de Super League indienne, a connu une période plus difficile Il a été déclaré en faillite après s'être lourdement endetté auprès de HRMC, mais Rashford est l'une des stars de Man Utd à s'être mobilisée pour aider un joueur qui avait quitté le club au moment de ses débuts en 2015. Le Mirror rapporte que Rashford aide Brown en lui offrant des ""taux de copains"" sur ce qui est décrit comme une propriété ""de luxe"". Comment Wes Brown s'est-il endetté ? Il a été rapporté que des transactions immobilières ratées ont laissé Brown, qui gagnait autrefois 50 000 £ par semaine à Manchester United, dans une situation d'endettement important. En outre, une source anonyme a déclaré au journal The Star : ""On pourrait croire que Wes Brown gagnait 50 000 livres par semaine à Manchester United : ""Il peut sembler que Wes gagnait beaucoup d'argent - c'est le cas pour la plupart des gens - mais le problème, c'est qu'il essayait aussi de suivre le style de vie de ses coéquipiers qui gagnaient cinq ou six fois plus que lui. ""La plupart de son argent a disparu dans de mauvaises transactions immobilières. Il a surpayé la ferme dans laquelle [sa femme] Leanne [Wassell] vit. Il a dépensé quelque chose comme 6 ou 7 millions de livres pour l'acheter. Ils ont essayé de la vendre mais n'y sont pas parvenus, même après avoir ramené le prix à 4,75 millions de livres. ""Tout l'argent restant est immobilisé dans la ferme. Une de leurs propriétés précédentes était cotée à 4,5 millions de livres, mais a mis sept ans à se vendre, pour finalement atteindre 2,4 millions de livres, soit presque la moitié du prix. L'avenir de Rashford, quant à lui, est incertain, le meilleur buteur de Man Utd étant en négociations contractuelles pour prolonger son séjour à Old Trafford. Son contrat actuel expire en 2024. Quel est le meilleur numéro 9 au monde ? Quel est le meilleur numéro 9 au monde ?",football
RUGBY. Antoine Dupont et Anthony Jelonch de retour à Auch ? Un rêve devenu réalité,"Les deux compères gersois du Stade Toulousain, Antoine Dupont et Anthony Jelonch, étaient de retour à Auch pour tourner un documentaire.","Se remémorer ses débuts bien avant les projecteurs, revenir aux racines. Les inséparables Toulousains Antoine Dupont et Anthony Jelonch sont revenus au Stade Jacques Fouroux d'Auch pour revivre une action de leur finale de Crabos 2013/2014. Les équipes du producteur Brieux Férot réalisent un reportage sur la saison de la génération 2013 des Crabos du Rugby club Auch.Ce mardi 2 mai, l’objectif était de réécrire une partie de l’histoire. Avec Jelonch, Dupont et d’anciens joueurs de l’époque, les équipes de tournage ont reconstitué une séquence “qui n’existe pas dans les images d’archives” explique Brieux Férot interrogé par La Dépêche. Cette séquence, c'est un essai que les Auscitains n’ont pas réussi à marquer, cette fois “dans le cadre du cinéma” ils vont inscrire cet essai décisif. Le reportage devrait être diffusé durant la coupe du monde 2023.Le reportage était aussi l’occasion pour les anciens joueurs de se retrouver au stade Jacques Fouroux. “Ça fait plaisir, il y en avait beaucoup que l’on n'avait pas vu depuis un certain temps. C’est toujours plaisant de se retrouver et de passer un moment ensemble, c'est toujours plaisant. C’est toujours un plaisir de se retrouver même dix ans après.” Sourit Anthony Jelonch, interrogé par La Dépêche.",rugby
NBA – Le cadeau hors de prix de James Harden pour Joel Embiid après son MVP !,"Alors que les 76ers vont rapidement retrouver les Celtics pour le Game 2, la franchise a eu le droit à une courte pause ce mardi, suite au titre de MVP de Joel Embiid. Une première pour le Camerounais, qui a même eu le droit à un bien joli cadeau signé James Harden. L’entente est parfaite entre les deux.","Absent depuis quelques jours suite à une blessure au genou, Joel Embiid va mieux. Tellement mieux qu’il sera de retour lors du Game 2 contre les Celtics, sauf retournement de situation lors de l’entraînement. Le pivot va mieux après des douleurs importantes, même si rappelons que Philly a gagné le Game 1 à Boston sans sa présence.Entre ces deux rencontres, un événement majeur est venu bouleverser la routine des 76ers : Embiid a logiquement été nommé MVP après une très belle saison régulière sous la houlette de Doc Rivers. L’annonce est tombée ce mardi soir, avec un Jojo très ému par la nouvelle. Il s’agissait en effet de son premier objectif en arrivant en NBA.The moment Joel Embiid became MVP 🔥 pic.twitter.com/9Su49UhsNeLes 76ers n’ont pas eu beaucoup de temps pour célébrer puisque la rencontre face aux Celtics arrive. Néanmoins, Embiid a eu le droit à un joli cadeau de la part de Harden : une superbe Rolex personnalisée, avec la marque « 23 MVP » au dos. Autre particularité ? Il s’agit tout bonnement de la première montre, n’importe quel modèle confondu, pour Joel. Une belle manière de commencer une collection…#Sixers PG James Harden presented #MVP Joel Embiid with a Rolex with ‘23 MVP’ engraved on the back. pic.twitter.com/8I8QSfFTKNJames Harden a présenté à Joel Embiid une rolex engravée « 23 MVP » sur le dos.BrotherhoodfraternitéJames Harden a offert un bien joli cadeau à Joel Embiid pour fêter son titre de MVP. Un signe fort et un rappel que les deux s’entendent à merveilles, sur le parquet mais également en dehors. De quoi rassurer les supporters pour l’avenir de l’organisation.",basket
"RUGBY. Top 14. Entre Toulon et la sélection, Dan Biggar a fait son choix",Dan Biggar figure dans la liste de Warren Gatland pour préparer la Coupe du monde. Mais l'ouvreur préfère rester à Toulon pour terminer sa saison avec le RCT.,"Bonne nouvelle pour Toulon et ses supporters. L'ouvreur international gallois Dan Biggar va bel et bien terminer la saison avec le RCT. Il aurait pu partir plus tôt car ce dernier a été convoqué par le sélectionneur du pays de Galles, Warren Gatland, afin de préparer la prochaine Coupe du monde de rugby dès le 25 mai prochain. L'ouvreur fait d'abord passer Toulon avant sa sélection nationale.Un choix différent de l'arrière gallois, Leigh Halfpenny qui en 2017, avait manqué la finale du Top 14 pour aller avec les Lions britanniques. Alors meilleur réalisateur du championnat à l'époque, cette décision avait fait beaucoup parler.Arrivé du côté de la Rade en décembre 2022, Dan Biggar est aujourd'hui un élément clé de cette équipe toulonnaise. Ses bonnes performances lui ont valu d'être appelé par Warren Gatland pour préparer la Coupe du monde 2023. Mais l'ancien de Northampton a annoncé sur RCT Play qu'il préférait se tourner sur la fin de saison avec le RCT : ""Je vais rester à Toulon jusqu'au 17 juin j'espère (date de la finale de Top 14). Après la saison, je vais me reposer avant de préparer la Coupe du monde avec le pays de Galles. Mais pour le moment, la réception de La Rochelle est très importante pour moi et le club. Après ça, il y aura le match face Racing 92, la finale de Challenge Cup, et celui contre l'Union Bordeaux-Bègles. Pour le moment, je suis concentré avec Toulon"".Dan Biggar a donc quelques matchs encore pour terminer cette saison en beauté avec Toulon, et il s'inspire d'un des chouchous de Mayol.Avec notre partenaire @MaRegionSud, Dan Biggar revient sur le retour de Jonny Wilkinson à Toulon lors du #HOFRCT et son impact sur les N°10 du RCT ⭐ Une émission à suivre en direct sur https://t.co/RWYzBAdeEG (accès gratuit) 📺 pic.twitter.com/WznTg1VbzNEn parallèle, l'ouvreur Dan Biggar est aussi revenu sur la séance d'entraînement qu'il a faite avec la légende Jonny Wilkinson. ""J’adore Jonny Wilkinson, c’est un très bon mec. Il a été incroyable pour le RCT. C’était super pour moi de le rencontrer, de s’entraîner avec lui. Il parlait parfaitement français et c’est pour quoi je veux parler le français aussi. Jonny est un grand professionnel. Intronisé au Hall of Fame de Toulon il y a 3 semaines, Wilko a pu partager toute son expérience avec les joueurs de Toulon, pour le plus grand plaisir de Dan Biggar.",rugby
